isbn,user_id,score,created_at
9784774185941,447660a5,4.9,2017-04-17 20:12:01
4774108820,5ff2948e,4.3,2017-08-29 03:32:13
9784774131566,11be0d25,4.7,2017-12-05 13:57:39
9784774152486,ebabf9c0,4.7,2017-10-05 09:10:17
4774109533,5df261d9,4.8,2017-09-14 18:22:58
9784774145808,4bd95dd9,4.5,2017-05-23 00:22:31
4774126241,143889eb,3.7,2017-04-13 14:56:54
477412799X,d114144f,4.7,2017-05-29 06:36:13
9784774177922,fd937f20,4.2,2017-11-23 04:22:58
4774117722,13ffbf86,3.7,2017-12-25 11:56:24
477412494X,82f207e8,4.9,2017-10-14 19:25:06
4774119326,47125c09,3.6,2017-12-30 14:34:17
9784774169736,4b02112c,5.0,2017-04-19 13:50:33
9784774131603,9b5bb53b,4.4,2017-01-20 17:47:15
9784774153407,33735c10,4.0,2017-01-31 06:56:17
9784774134727,ebabf9c0,4.6,2017-02-15 06:11:36
9784774171272,8cd8dd1b,4.8,2017-12-17 06:52:06
9784774184425,4bd95dd9,3.7,2017-06-22 12:33:01
4774127841,4514ece8,4.7,2017-12-05 02:04:08
9784774157504,04212cf4,4.7,2017-10-19 04:46:41
9784774164052,143889eb,3.9,2017-08-31 15:27:49
9784774143255,bc0e50cc,4.9,2017-02-16 22:24:42
9784774153940,71cda870,3.7,2017-07-09 16:16:01
4774123714,48dea870,4.9,2017-12-05 16:24:39
9784774132389,fb4316ac,3.7,2017-09-07 00:16:01
9784774173092,729f32b9,4.8,2017-11-10 23:16:50
4774123641,d750a046,4.3,2017-04-28 23:43:09
9784774147338,89e80a7b,4.1,2017-03-17 20:36:27
4774112550,44d43bc3,3.9,2017-07-01 22:35:47
9784774155425,5ff2948e,4.1,2017-10-14 14:01:23
4774125776,6f102e0e,3.9,2017-02-25 13:08:20
9784774171487,70691ab5,3.8,2017-01-29 23:50:53
9784774141695,ed3f77db,4.7,2017-08-10 08:54:08
477411877X,e80a674e,4.1,2017-01-05 07:59:30
9784774157054,47125c09,4.5,2017-06-23 21:29:13
9784774147017,4e063191,4.5,2017-05-17 23:51:25
9784774140902,b9fc8a26,3.8,2017-04-06 16:24:14
9784774184425,18211ae1,4.1,2017-11-10 12:58:04
9784774182810,d2735e82,3.8,2017-03-28 12:43:51
9784774146256,8258d6d3,3.9,2017-08-24 21:48:08
9784774144702,931f0bde,3.8,2017-01-17 01:46:14
9784774158938,e16404d3,4.7,2017-05-14 10:24:07
9784774145853,0fcbaa42,4.9,2017-06-09 14:38:53
9784774142418,90d1cd77,4.0,2017-08-28 12:43:10
9784774156378,ba2f2833,5.0,2017-11-29 02:17:40
9784774132099,25735201,4.8,2017-06-02 10:19:17
9784774149769,70691ab5,4.5,2017-01-09 18:50:26
9784774134987,e9c6d1f8,4.9,2017-12-26 21:26:22
9784774133041,fe6cdb02,4.9,2017-08-28 13:07:35
9784774176376,0b03cc13,4.0,2017-04-01 12:08:09
9784774183701,71cda870,4.9,2017-04-13 15:07:55
9784774180465,f8040656,4.1,2017-12-12 21:39:15
9784774164021,4e10caee,4.9,2017-10-01 17:07:23
9784774148816,ed3f77db,3.9,2017-08-09 19:19:01
9784774134031,3b4fd09a,4.8,2017-11-28 09:52:47
9784774149134,c7b60918,3.8,2017-06-22 00:31:09
9784774154084,b7672805,4.6,2017-08-21 05:31:12
9784774185057,1ca34a7a,3.6,2017-08-16 07:04:02
4774112763,4d3f226f,3.8,2017-03-15 20:39:15
9784774139777,33735c10,4.4,2017-07-16 10:21:07
9784774177328,062942d6,3.7,2017-10-30 20:08:50
4774114537,a2547808,3.8,2017-07-14 04:15:34
9784774137803,42394656,4.2,2017-02-25 18:22:50
9784774130323,c96e85d8,3.6,2017-11-15 08:57:28
4774117870,196ad68f,3.8,2017-10-03 08:00:18
9784774146874,aca2d43a,4.0,2017-01-04 12:40:28
4774118842,9e3e3a1c,3.6,2017-09-27 00:16:10
4774120448,c0c8c8b3,4.9,2017-06-25 15:44:39
9784774140193,8e72509b,4.1,2017-02-26 16:49:39
9784774134246,4836b9f2,5.0,2017-03-16 05:56:28
477411359X,081e7488,4.6,2017-07-05 05:45:42
4774123447,9366fe87,4.0,2017-08-13 08:04:37
9784774143620,4cfe36f6,4.9,2017-08-12 09:47:18
4774127965,48dea870,4.4,2017-07-31 13:06:38
9784774140667,7926e531,4.0,2017-11-24 22:14:13
9784774138787,5ff2948e,3.6,2017-04-22 07:01:40
477411393X,3b4fd09a,5.0,2017-06-06 04:27:28
9784774139234,4e10caee,3.8,2017-10-31 12:42:02
477410941X,d2735e82,4.3,2017-01-16 04:36:34
9784774187389,8a6d126f,4.2,2017-05-18 20:26:15
4774129518,19685403,4.5,2017-02-17 04:37:21
4774111759,8258d6d3,4.9,2017-10-13 12:26:39
9784774149530,9e3e3a1c,4.4,2017-03-01 21:20:20
9784774182162,18211ae1,4.0,2017-05-05 06:26:32
4774115541,839e0676,4.4,2017-09-09 06:28:51
9784774161778,70691ab5,4.5,2017-06-20 20:24:50
4774128902,a2547808,3.8,2017-12-09 12:41:24
9784774178417,b7a8ac79,3.8,2017-07-08 16:39:21
9784774130323,0b55dc43,4.0,2017-10-21 09:30:43
9784774144061,9366fe87,4.2,2017-04-16 04:03:10
4774126616,425bb8c1,4.7,2017-03-08 00:58:47
9784774183053,da878d8d,4.0,2017-07-19 11:53:11
9784774142579,04637bef,3.7,2017-06-24 23:30:22
4774119741,c6266d31,4.4,2017-04-25 23:06:35
9784774148182,48dea870,4.6,2017-11-16 01:45:55
4774128635,71cda870,3.8,2017-01-07 09:23:17
9784774191287,235d2745,4.8,2017-10-20 12:49:36
9784774168012,70691ab5,4.5,2017-03-04 02:47:35
9784774135519,fb4316ac,3.9,2017-08-18 21:18:32
4774124796,f1c3602e,4.4,2017-12-14 00:32:44
9784774175096,a40b7293,3.7,2017-03-04 14:14:11
9784774135656,7b15451b,3.8,2017-05-03 03:37:44
9784774141244,4445d27a,4.8,2017-07-04 23:56:57
9784774163345,076fdceb,4.9,2017-10-31 00:17:45
4774127868,5ecfc552,4.7,2017-04-01 20:12:14
9784774140858,0b03cc13,3.8,2017-09-06 16:03:17
4774120456,062942d6,4.9,2017-04-12 14:43:25
9784774171050,113edb55,4.8,2017-11-07 02:32:45
9784774145334,a7dc4513,4.9,2017-05-14 21:24:03
9784774136837,9e3e3a1c,3.8,2017-07-27 00:24:01
4774117072,d86add16,4.8,2017-10-22 03:45:50
4774113093,3282843c,4.0,2017-07-28 16:23:38
9784774142180,eb7192c5,4.8,2017-09-01 19:25:04
4774126292,5fb7ac4d,4.0,2017-05-22 07:25:38
4774129941,78e995aa,4.9,2017-07-26 23:26:01
9784774162966,adfa23cf,4.8,2017-06-16 02:19:48
9784774174051,4c41e685,3.8,2017-09-10 10:01:10
9784774154947,931f0bde,4.6,2017-01-30 15:58:40
9784774147291,4e063191,4.1,2017-04-12 03:13:50
9784774135182,33735c10,4.8,2017-06-25 21:01:42
9784774190648,8258d6d3,4.2,2017-02-26 19:27:24
9784774188119,e022f21f,4.8,2017-05-24 16:46:35
9784774131696,b56779c6,3.8,2017-06-14 08:24:26
9784774172996,47125c09,5.0,2017-12-10 03:58:57
4774128201,82f207e8,4.3,2017-05-09 07:08:21
9784774150802,89d1b94a,3.8,2017-02-05 18:09:33
4774119520,78e995aa,3.8,2017-05-14 22:39:05
477411345X,1ca34a7a,4.3,2017-05-04 17:25:35
9784774166469,8678b0ae,4.8,2017-03-30 21:21:04
4774116416,3e1192b0,4.0,2017-02-08 19:40:51
9784774152998,24cf2f94,4.8,2017-01-30 17:04:35
9784774174907,d4eaca1a,4.3,2017-03-11 09:38:04
9784774154169,ff521f56,3.6,2017-01-27 09:46:19
9784774176321,42394656,4.6,2017-08-02 19:53:47
4774128880,1f392f24,4.7,2017-04-02 02:43:39
4774112267,50d56a4d,4.8,2017-06-12 17:54:35
9784774151670,52bfb3b1,3.9,2017-02-21 16:28:19
9784774157238,1d109c51,4.2,2017-09-07 04:46:54
9784774145624,82f207e8,4.9,2017-01-06 07:36:24
9784774143729,e022f21f,4.4,2017-09-08 21:38:23
9784774172088,b9eda6c6,4.4,2017-01-05 08:53:50
4774128996,447660a5,4.8,2017-05-26 12:36:04
9784774164656,6f102e0e,4.6,2017-06-28 17:02:14
4774125458,e558b7dd,4.0,2017-03-27 08:14:18
9784774138329,64cbf0bb,4.2,2017-07-19 05:22:45
9784774131214,a5e05aa4,4.1,2017-03-30 17:23:56
4774117161,5fb7ac4d,5.0,2017-07-03 23:38:21
9784774175652,0fcbaa42,4.8,2017-01-24 10:58:30
9784774150123,cf73cc30,4.6,2017-08-02 12:59:27
4774125482,60a2e248,4.3,2017-04-13 23:28:27
9784774190181,21b5ca11,5.0,2017-08-24 03:38:26
9784774163550,1b1f56ce,4.5,2017-10-07 00:14:29
9784774141374,9b233924,3.6,2017-12-02 11:50:58
9784774178622,1b7e51dc,3.7,2017-02-09 23:51:42
4774127744,40fc07ef,4.8,2017-03-10 12:22:03
9784774180496,48dea870,4.7,2017-10-25 17:59:37
9784774152448,52bfb3b1,4.6,2017-07-18 10:04:13
4774126802,f2f548aa,4.7,2017-06-18 02:08:19
9784774145747,9aeaadee,4.0,2017-04-13 08:16:23
9784774147581,a5e05aa4,4.4,2017-07-31 10:19:06
9784774174235,e3e14e55,3.9,2017-02-24 17:03:40
4774123358,c96e85d8,4.7,2017-10-28 08:57:23
9784774178462,60a2e248,4.6,2017-02-16 12:40:43
9784774185248,b848207d,4.2,2017-02-22 23:22:33
4774113549,5fb7ac4d,4.5,2017-03-29 15:23:12
9784774160559,d2735e82,4.2,2017-10-20 19:31:50
4774119849,19c7b593,4.8,2017-12-18 01:29:46
4774109940,ff521f56,4.9,2017-08-09 02:06:54
9784774151922,89e80a7b,4.4,2017-09-11 22:48:54
4774117056,eb7192c5,4.6,2017-06-06 02:42:35
9784774183893,5316cc55,4.4,2017-07-18 15:22:30
9784774182056,aca2d43a,4.0,2017-07-12 12:14:54
9784774180885,077ac3d7,4.6,2017-06-17 16:48:20
9784774179209,89d1b94a,3.9,2017-02-11 11:03:26
9784774171463,78e995aa,3.9,2017-04-19 16:01:46
9784774188102,4b02112c,3.8,2017-04-01 15:46:47
4774117102,0b03cc13,4.2,2017-11-04 07:43:15
9784774186795,4e10caee,4.3,2017-06-07 21:48:02
9784774148243,d4363e6d,4.1,2017-05-04 11:48:53
9784774174860,19c7b593,4.2,2017-10-09 07:39:05
4774119113,b7672805,3.6,2017-09-10 08:31:40
9784774148557,b7672805,4.2,2017-05-04 18:19:12
9784774161372,90d1cd77,4.0,2017-09-28 06:15:55
9784774143934,f4b7b39d,4.5,2017-09-02 13:48:39
9784774185057,f8040656,4.0,2017-12-29 06:52:33
4774121509,78e995aa,4.0,2017-05-08 06:45:38
9784774163895,e35f73c7,4.1,2017-11-20 08:29:38
9784774163390,e558b7dd,4.5,2017-11-02 17:42:00
9784774139036,8ced0839,4.9,2017-10-12 03:28:38
4774123749,1f392f24,3.9,2017-08-19 22:46:26
9784774182292,4836b9f2,4.4,2017-01-09 22:18:25
4774127485,6f2c82bd,4.3,2017-12-01 02:03:24
9784774178714,df2c362b,4.0,2017-12-16 23:10:30
4774117900,7f3adf76,4.0,2017-05-10 18:16:40
9784774185255,f1c3602e,4.1,2017-03-29 01:24:45
9784774140964,df2c362b,3.7,2017-05-14 14:22:44
4774123811,aca2d43a,4.2,2017-08-03 16:47:59
9784774172439,19685403,4.5,2017-12-07 09:26:03
4774119172,52bfb3b1,4.2,2017-12-06 19:32:06
9784774141275,4b02112c,3.8,2017-01-17 04:16:08
9784774135175,9b5bb53b,4.3,2017-06-16 12:44:18
9784774149233,1b1f56ce,4.0,2017-11-19 15:18:04
9784774138534,d4eaca1a,3.7,2017-05-06 23:23:22
9784774164779,ba2f2833,3.9,2017-08-29 22:20:43
9784774131696,d20749dd,4.2,2017-03-21 19:25:07
4774120154,113edb55,4.1,2017-05-21 00:10:13
9784774143811,c4ecc4db,3.7,2017-11-11 15:40:31
4774117706,462010f9,4.2,2017-04-20 16:24:28
9784774147383,a40b7293,4.8,2017-06-27 19:37:39
9784774136738,8ced0839,5.0,2017-01-02 17:56:34
4774123226,b9eda6c6,4.1,2017-09-01 09:03:33
9784774159355,fd937f20,4.9,2017-09-27 15:24:15
9784774146386,936eb9d7,3.7,2017-05-05 13:03:01
9784774188140,113edb55,4.6,2017-09-07 20:43:04
9784774140308,d50dcf7b,4.7,2017-01-13 18:14:58
4774112909,c96e85d8,3.8,2017-01-28 05:16:40
477411975X,42394656,4.1,2017-12-18 04:01:38
9784774143668,11be0d25,3.9,2017-07-31 09:53:52
4774118389,081e7488,4.5,2017-03-31 19:47:34
9784774148243,6f2c82bd,4.3,2017-06-12 07:15:40
9784774190624,c843229d,4.6,2017-04-29 05:43:32
9784774182506,9b5bb53b,4.9,2017-01-05 03:01:46
4774125342,1a1ad1e4,4.3,2017-10-16 21:23:48
4774116327,196ad68f,3.7,2017-12-02 07:10:04
9784774134611,9b5bb53b,4.6,2017-01-18 02:13:36
9784774141916,c6266d31,4.0,2017-02-10 09:14:49
9784774130071,f1c3602e,4.4,2017-10-20 07:11:24
4774129747,e022f21f,4.6,2017-06-30 16:36:35
4774116572,817a688a,3.8,2017-06-28 14:01:48
9784774130866,e022f21f,4.9,2017-11-05 07:10:49
9784774178226,fb4316ac,3.8,2017-10-01 02:55:43
9784774188904,11be0d25,3.7,2017-04-01 17:28:27
9784774137810,e35f73c7,3.9,2017-10-06 01:49:17
9784774139616,47125c09,4.3,2017-03-14 23:16:15
9784774143163,4514ece8,4.8,2017-07-09 14:49:55
9784774172255,076fdceb,3.8,2017-11-26 02:40:38
4774114375,82f207e8,4.9,2017-01-02 05:42:27
9784774162225,ce586d73,4.9,2017-11-01 07:07:06
9784774185767,fe6cdb02,4.8,2017-01-17 18:45:40
9784774146164,931f0bde,4.0,2017-03-23 22:07:08
9784774133447,931f0bde,4.6,2017-01-21 09:46:46
9784774159829,82f207e8,4.4,2017-01-28 23:35:20
9784774150666,d86add16,5.0,2017-11-17 15:00:33
9784774180014,33735c10,4.6,2017-11-12 04:11:25
9784774152585,e3e14e55,3.7,2017-05-12 21:54:33
9784774134123,c0c8c8b3,4.9,2017-09-09 22:58:39
9784774185002,30f8a570,4.0,2017-03-27 05:02:38
9784774154190,82f207e8,4.1,2017-12-12 09:58:15
4774127906,78e995aa,4.5,2017-08-15 15:29:24
9784774166377,0b55dc43,4.0,2017-07-22 11:39:45
9784774154848,245308e3,4.9,2017-01-24 22:17:18
9784774147116,bb9ef960,4.2,2017-10-30 06:13:57
9784774145020,e3e14e55,4.5,2017-10-20 16:42:38
9784774132730,c843229d,5.0,2017-06-15 19:20:39
4774111597,48dea870,4.3,2017-02-06 06:43:49
9784774167725,1b7e51dc,4.7,2017-05-15 10:13:22
9784774149059,f4b7b39d,4.0,2017-10-03 21:40:19
9784774137889,3b4fd09a,4.5,2017-01-09 09:53:07
4774124389,8258d6d3,4.9,2017-04-10 06:51:15
9784774147901,a40b7293,4.5,2017-08-27 04:39:42
4774121126,13ffbf86,4.1,2017-08-23 06:05:24
9784774152004,1b7e51dc,4.5,2017-07-25 05:43:21
4774128260,dee58a18,4.0,2017-07-16 05:09:08
9784774170756,d4eaca1a,4.5,2017-02-07 21:47:01
9784774144955,dd5c29f5,4.1,2017-03-22 22:20:03
4774116076,b5a5735a,4.8,2018-01-01 02:45:00
4774125059,9b233924,4.6,2017-07-17 14:23:57
9784774165288,42394656,4.4,2017-11-04 08:59:29
9784774186917,50d56a4d,4.4,2017-11-20 11:14:01
4774110817,4445d27a,4.8,2017-07-15 06:25:03
9784774161020,c4ecc4db,4.1,2017-07-06 04:52:41
9784774143460,d20749dd,4.3,2017-09-01 23:04:35
9784774186405,50bf2251,4.9,2017-02-07 19:48:23
4774124508,3282843c,4.4,2017-08-26 02:26:29
4774123544,462010f9,4.6,2017-09-10 17:01:25
9784774173344,d50dcf7b,4.9,2017-05-26 03:14:09
9784774147734,c843229d,3.6,2017-02-22 10:46:34
9784774165783,89e80a7b,4.1,2017-03-08 04:37:04
4774126985,70691ab5,4.5,2017-04-18 17:03:01
4774118737,a3d55bec,4.9,2017-01-13 13:42:04
9784774167091,33735c10,5.0,2017-06-03 01:50:56
4774127116,196ad68f,4.7,2017-10-14 22:57:51
9784774188126,1f55e602,4.7,2017-02-12 23:36:44
9784774136462,0b03cc13,4.1,2017-10-07 04:59:18
9784774142029,7478f3f5,4.9,2017-02-11 02:21:53
4774122122,553bd0a4,4.9,2017-01-11 03:24:38
9784774158815,40fc07ef,4.4,2017-09-24 22:20:23
9784774146027,1b1f56ce,4.1,2017-01-19 12:58:05
4774114146,d114144f,4.1,2017-02-10 00:23:20
9784774180663,1fb47b7c,3.6,2017-05-18 17:42:08
9784774146881,077ac3d7,4.4,2017-11-18 20:47:13
9784774141091,817a688a,4.9,2017-06-22 20:06:32
4774129569,917fccec,4.3,2017-07-27 16:38:56
9784774148939,7478f3f5,4.8,2017-08-01 16:37:42
9784774148731,839e0676,4.4,2017-09-02 21:14:09
9784774184111,19c7b593,4.5,2017-08-02 08:12:23
9784774182377,ce586d73,4.0,2017-08-08 08:55:32
4774119725,61cf3de6,5.0,2017-10-04 09:47:57
477411877X,c6266d31,3.7,2017-03-03 09:19:26
477412835X,8ced0839,4.7,2017-07-31 04:07:59
9784774182551,e3e14e55,4.0,2017-04-30 01:38:55
9784774189307,461045b0,4.2,2017-08-28 12:07:56
9784774173375,1ca34a7a,4.4,2017-11-04 13:23:27
9784774157405,839e0676,4.2,2017-05-10 18:09:08
9784774169415,da878d8d,4.7,2017-06-09 07:22:07
9784774149349,d20749dd,3.7,2017-11-17 13:29:48
9784774145884,1b1f56ce,4.2,2017-07-26 15:27:42
9784774153339,ade6a136,4.5,2017-06-04 22:05:57
4774124974,7af35d0b,4.5,2017-09-27 08:26:06
9784774189642,b922a7c8,4.5,2017-04-04 05:45:03
4774118486,4445d27a,4.8,2017-12-26 09:50:16
477412141X,2e8fc250,3.7,2017-08-24 05:30:57
9784774156132,0b03cc13,3.9,2017-07-19 20:46:40
4774122327,b7fb6899,3.7,2017-02-25 00:19:05
9784774154701,e80a674e,4.6,2017-10-26 16:46:12
9784774164199,f2f548aa,4.4,2017-04-24 01:32:41
4774122157,c843229d,4.5,2017-11-10 14:17:44
4774129062,2e8fc250,3.7,2017-05-11 06:37:06
9784774139227,adfa23cf,4.7,2017-06-24 06:28:51
9784774138763,447660a5,5.0,2017-04-27 03:14:51
9784774144306,b9eda6c6,4.2,2017-03-30 11:45:53
9784774188621,21b5ca11,4.3,2017-04-22 02:10:47
9784774132747,5ff2948e,3.7,2017-10-01 05:27:19
9784774173375,245308e3,4.1,2017-10-22 07:25:45
9784774186474,f4b7b39d,3.9,2017-08-17 13:17:46
9784774169941,5f14f971,3.8,2017-05-04 11:06:55
4774114642,1f392f24,4.6,2017-03-21 17:44:58
4774121142,a40b7293,4.9,2017-07-11 07:18:19
4774117137,97933fb8,4.4,2017-09-15 16:47:23
4774125512,85ee72c6,4.9,2017-07-18 16:27:18
9784774134178,82f207e8,4.6,2017-07-20 20:19:24
9784774187068,25735201,4.9,2017-09-22 08:20:32
9784774145198,fb4316ac,4.5,2017-04-26 21:31:54
4774125849,ade6a136,4.0,2017-10-06 02:49:15
9784774144177,52bfb3b1,4.8,2017-10-25 13:28:39
9784774174143,d750a046,4.8,2017-01-19 10:09:02
9784774135410,1a1ad1e4,4.6,2017-10-31 10:07:50
9784774151441,4836b9f2,4.0,2017-09-02 02:53:05
9784774133225,cf480b46,4.4,2017-08-04 00:21:16
9784774165639,da878d8d,4.7,2017-04-24 03:43:35
4774129429,4cfe36f6,4.9,2017-02-10 22:22:32
9784774160535,0b03cc13,5.0,2017-08-11 05:50:29
9784774150758,6e18b100,4.5,2017-08-26 08:14:15
9784774154732,8678b0ae,4.6,2017-03-06 07:17:30
9784774179810,917fccec,4.2,2017-12-04 00:27:42
9784774149578,47125c09,4.7,2017-04-18 20:51:55
4774113921,9701527b,4.1,2017-01-26 19:06:38
9784774170626,4d3f226f,4.9,2017-12-24 23:17:59
9784774158204,7926e531,4.1,2017-09-11 22:11:16
9784774175201,11be0d25,4.3,2017-01-16 13:27:24
4774123803,4cfe36f6,3.9,2017-05-09 20:37:33
4774127299,235d2745,4.5,2017-06-30 11:11:00
9784774183633,adfa23cf,3.8,2017-08-08 01:34:02
9784774130125,c6266d31,4.5,2017-04-18 01:11:02
9784774136134,b7fb6899,4.2,2017-11-27 10:32:29
9784774149103,d20749dd,4.5,2017-01-27 00:00:02
9784774134161,a2f2ca31,4.6,2017-11-23 07:00:53
9784774142340,c96e85d8,3.8,2017-06-25 22:35:40
9784774165110,26785271,4.1,2017-01-04 03:18:19
9784774131047,d20749dd,4.0,2017-11-02 14:43:42
9784774133423,19c7b593,4.1,2017-01-18 14:25:28
9784774144764,6f2c82bd,5.0,2017-02-17 06:17:06
9784774144504,3e1192b0,4.1,2017-09-05 09:19:10
9784774153018,89e80a7b,4.4,2017-07-18 17:43:27
9784774143118,7f3adf76,4.7,2017-11-02 12:30:52
4774124117,c6266d31,4.0,2017-09-23 04:17:36
9784774180731,062942d6,4.6,2017-02-13 20:42:13
4774116866,62fcdc6f,4.1,2017-04-01 23:32:19
9784774172682,d86add16,3.7,2017-02-03 03:07:11
9784774137018,b7a8ac79,4.5,2017-03-27 20:17:42
9784774155111,553bd0a4,4.7,2017-07-02 11:42:45
9784774174143,1fb47b7c,4.9,2017-05-23 08:39:03
9784774161921,fc7858c8,4.7,2017-04-26 17:17:13
4774126357,1f392f24,4.8,2017-12-05 11:39:12
9784774132679,a3d55bec,4.2,2017-03-14 21:09:44
9784774136059,fc7858c8,4.7,2017-06-27 17:31:04
4774125385,85ee72c6,3.6,2017-04-11 22:48:31
4774122858,7b15451b,4.7,2017-02-24 01:30:13
9784774160450,b922a7c8,3.9,2017-07-11 20:52:44
9784774141862,90d1cd77,3.7,2017-02-12 20:07:09
9784774183725,d7a1d042,4.0,2017-08-09 06:50:18
9784774186528,3e1192b0,4.7,2017-10-10 05:11:26
9784774182544,987bf979,3.7,2017-08-06 18:40:17
4774122904,e16404d3,3.8,2017-11-18 15:24:54
9784774141183,b922a7c8,3.8,2017-12-24 17:43:26
4774127736,196ad68f,4.2,2017-09-21 12:51:58
9784774145402,462010f9,4.0,2017-08-22 09:31:12
9784774146737,ba2f2833,3.7,2017-03-21 02:03:58
9784774161396,e9c6d1f8,4.1,2017-06-10 10:38:47
477412138X,978eb01d,4.9,2017-07-20 03:10:47
4774124567,50d3ba40,3.7,2017-01-23 14:55:25
4774122599,c843229d,4.3,2017-09-30 08:05:46
9784774131948,077ac3d7,4.7,2017-11-05 03:15:37
4774129518,40fc07ef,3.7,2017-11-19 20:25:26
4774117722,8f57c4a0,4.8,2017-07-04 08:31:13
4774129100,aca2d43a,4.6,2017-10-13 17:17:31
9784774169828,60a2e248,4.3,2017-09-02 20:07:21
9784774155111,cf480b46,4.1,2017-01-05 18:28:28
9784774138893,077ac3d7,4.6,2017-05-16 01:10:27
9784774178332,6b33ba4b,4.5,2017-11-01 09:02:32
9784774149127,4bd95dd9,4.0,2017-01-19 17:10:56
9784774134345,19685403,4.9,2017-03-05 16:29:57
9784774143675,bb9ef960,3.7,2017-06-03 03:02:43
9784774153735,25735201,4.9,2017-08-08 20:04:37
9784774189260,ed3f77db,4.9,2017-12-24 23:57:28
4774129437,425bb8c1,4.2,2017-11-27 04:44:45
9784774144986,b922a7c8,4.5,2017-02-24 08:14:28
4774129569,97933fb8,4.8,2017-09-05 13:13:42
477412737X,8cd8dd1b,4.2,2017-05-16 10:05:26
9784774165226,41a724b4,4.1,2017-02-15 19:32:04
4774125296,b7fb6899,4.9,2017-01-17 11:02:04
4774118451,34bd3620,4.7,2017-01-10 00:34:00
9784774169392,e35f73c7,4.5,2017-10-19 22:01:01
9784774190648,eb7192c5,4.6,2017-10-11 10:50:38
9784774148687,fe6cdb02,3.6,2017-12-29 05:11:23
4774126721,5ff2948e,3.9,2017-01-08 14:09:04
9784774186498,bb4c89d9,4.3,2017-07-03 16:28:55
9784774155845,235d2745,3.8,2017-01-17 02:58:18
9784774150697,30f8a570,5.0,2017-11-12 19:59:37
4774121398,f8040656,4.1,2017-01-01 21:37:08
9784774180441,c7b60918,4.5,2017-03-13 20:12:15
4774109541,817a688a,4.1,2017-08-15 21:27:57
4774119504,42394656,4.9,2017-01-18 13:48:19
9784774151571,a7a1f51f,4.4,2017-12-13 15:47:49
4774121460,f4b7b39d,3.8,2017-10-11 13:19:22
9784774149554,eb133f02,4.9,2017-08-15 02:41:40
9784774156460,a40b7293,3.7,2017-10-26 15:45:24
9784774161396,987bf979,4.3,2017-01-29 11:33:49
4774113492,9366fe87,4.2,2017-06-03 14:06:21
9784774171289,6f102e0e,4.2,2017-11-17 20:16:35
4774127485,729f32b9,4.6,2017-07-14 06:26:10
9784774169941,5f14f971,4.1,2017-05-20 23:32:39
4774126586,bc684bf9,4.5,2017-08-31 21:18:30
4774117331,7f3adf76,4.0,2017-10-18 04:41:19
9784774178165,e3e14e55,4.9,2017-04-03 02:22:09
9784774167176,f8040656,3.6,2017-09-26 05:06:28
9784774144221,c4ecc4db,4.9,2017-06-24 08:33:48
4774116416,89e80a7b,4.9,2017-10-15 20:52:18
9784774141602,245308e3,3.8,2017-04-17 01:07:50
9784774135823,93111604,3.9,2017-10-25 11:02:15
9784774133379,4c41e685,4.2,2017-11-21 08:53:11
9784774149684,062942d6,3.6,2017-07-22 13:05:04
4774126551,70691ab5,4.6,2017-12-03 01:49:22
477412592X,e022f21f,4.5,2017-02-20 18:33:37
9784774139630,d4363e6d,3.9,2017-12-19 08:29:31
4774121622,068bdd07,4.8,2017-04-18 23:03:38
9784774131665,8ced0839,4.1,2017-11-29 23:31:39
4774114413,8cd8dd1b,4.7,2017-01-08 03:49:54
9784774160030,425bb8c1,4.6,2017-06-01 00:36:24
9784774174440,62fcdc6f,3.7,2017-05-10 01:21:28
4774119423,62fcdc6f,4.4,2017-01-13 16:12:20
4774125806,d20749dd,3.7,2017-01-27 16:18:48
9784774185347,c7b60918,4.8,2017-01-20 19:02:12
9784774153384,d4363e6d,3.9,2017-07-15 04:23:59
9784774147192,4b02112c,4.0,2017-11-13 12:00:38
4774120235,bc0e50cc,4.3,2017-08-19 10:06:31
9784774177366,b848207d,3.6,2017-02-09 17:39:09
9784774138749,d4363e6d,4.6,2017-01-05 13:56:41
4774123595,7b15451b,3.7,2017-09-27 06:16:08
9784774150505,3e1192b0,3.7,2017-04-11 10:00:59
9784774169811,0fcbaa42,3.6,2017-09-17 18:08:14
9784774189963,fb4316ac,4.3,2017-02-27 00:29:51
9784774170619,0b55dc43,4.0,2017-05-02 11:57:39
4774114537,30f8a570,3.9,2017-10-07 09:55:54
9784774143316,62fcdc6f,3.7,2017-09-11 08:44:01
4774118818,235d2745,4.4,2017-12-31 03:22:43
4774124079,8678b0ae,4.6,2017-06-26 20:31:49
9784774158464,235d2745,4.4,2017-07-18 07:55:25
9784774178684,0b03cc13,3.9,2017-07-26 19:01:49
9784774140865,839e0676,3.7,2017-02-25 03:57:59
4774113255,20043096,3.9,2017-06-13 12:31:45
9784774187174,e35f73c7,4.0,2017-11-24 21:47:19
9784774188072,42394656,3.7,2017-11-01 16:05:28
4774123242,f2f548aa,3.7,2017-06-19 12:17:56
9784774146287,6f102e0e,3.7,2017-11-25 05:49:02
9784774163321,df2c362b,5.0,2017-11-18 15:49:45
4774120413,dd5c29f5,4.1,2017-05-30 20:48:03
9784774170992,5ecfc552,4.6,2017-05-29 08:34:39
9784774152530,3e1192b0,4.7,2017-02-04 17:18:36
